Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
5283,0.679300,0.461448,0.435703,0.102848
5284,0.677550,0.459074,0.436952,0.103974
5285,0.680000,0.462400,0.435200,0.102400
5286,0.677700,0.459277,0.436845,0.103877
5287,0.675700,0.456570,0.438259,0.105170
5288,0.673750,0.453939,0.439622,0.106439
5289,0.668200,0.446491,0.443418,0.110091
5290,0.666800,0.444622,0.444356,0.111022
5291,0.668650,0.447093,0.443114,0.109793
5292,0.664100,0.441029,0.446142,0.112829
5293,0.668450,0.446825,0.443249,0.109925
5294,0.666050,0.443623,0.444855,0.111523
5295,0.662400,0.438774,0.447252,0.113974
5296,0.663600,0.440365,0.446470,0.113165
5297,0.665550,0.442957,0.445186,0.111857
5298,0.664950,0.442159,0.445583,0.112259
5299,0.659150,0.434479,0.449343,0.116179
5300,0.662500,0.438906,0.447188,0.113906
5301,0.661100,0.437053,0.448094,0.114853
5302,0.655950,0.430270,0.451359,0.118370
5303,0.653500,0.427062,0.452876,0.120062
5304,0.656600,0.431124,0.450953,0.117924
5305,0.661200,0.437185,0.448029,0.114785
5306,0.660350,0.436062,0.448576,0.115362
5307,0.655500,0.429680,0.451640,0.118680
5308,0.657900,0.432832,0.450135,0.117032
5309,0.654350,0.428174,0.452352,0.119474
5310,0.656750,0.431321,0.450859,0.117821
5311,0.659800,0.435336,0.448928,0.115736
5312,0.661650,0.437781,0.447739,0.114481
5313,0.656950,0.431583,0.450733,0.117683
5314,0.652050,0.425169,0.453762,0.121069
5315,0.653250,0.426736,0.453029,0.120236
5316,0.656700,0.431255,0.450890,0.117855
5317,0.651550,0.424517,0.454065,0.121417
5318,0.657150,0.431846,0.450608,0.117546
5319,0.647950,0.419839,0.456222,0.123939
5320,0.645100,0.416154,0.457892,0.125954
5321,0.643500,0.414092,0.458816,0.127092
5322,0.645850,0.417122,0.457456,0.125422
5323,0.644650,0.415574,0.458153,0.126274
5324,0.645900,0.417187,0.457426,0.125387
5325,0.648350,0.420358,0.455985,0.123658
5326,0.644250,0.415058,0.458384,0.126558
5327,0.649200,0.421461,0.455479,0.123061
5328,0.650950,0.423736,0.454428,0.121836
5329,0.659200,0.434545,0.449311,0.116145
5330,0.656900,0.431518,0.450765,0.117718
5331,0.658500,0.433622,0.449756,0.116622
5332,0.662350,0.438708,0.447285,0.114008
5333,0.665100,0.442358,0.445484,0.112158
5334,0.670250,0.449235,0.442030,0.108735
5335,0.668850,0.447360,0.442979,0.109660
5336,0.672050,0.451651,0.440798,0.107551
5337,0.669500,0.448230,0.442540,0.109230
5338,0.669950,0.448833,0.442234,0.108933
5339,0.667950,0.446157,0.443586,0.110257
5340,0.662300,0.438641,0.447317,0.114041
5341,0.659700,0.435204,0.448992,0.115804
5342,0.653850,0.427520,0.452660,0.119820
5343,0.651050,0.423866,0.454368,0.121766
5344,0.648400,0.420423,0.455955,0.123623
5345,0.649150,0.421396,0.455509,0.123096
5346,0.647350,0.419062,0.456576,0.124362
5347,0.644950,0.415961,0.457979,0.126061
5348,0.643700,0.414350,0.458701,0.126950
5349,0.641950,0.412100,0.459700,0.128200
5350,0.638000,0.407044,0.461912,0.131044
5351,0.639750,0.409280,0.460940,0.129780
5352,0.637350,0.406215,0.462270,0.131515
5353,0.634550,0.402654,0.463793,0.133554
5354,0.635550,0.403924,0.463252,0.132824
5355,0.638700,0.407938,0.461525,0.130538
5356,0.637250,0.406088,0.462325,0.131588
5357,0.637700,0.406661,0.462077,0.131261
5358,0.636950,0.405705,0.462489,0.131805
5359,0.635950,0.404432,0.463035,0.132532
5360,0.639150,0.408513,0.461275,0.130213
5361,0.643650,0.414285,0.458729,0.126985
5362,0.643400,0.413964,0.458873,0.127164
5363,0.639500,0.408960,0.461080,0.129960
5364,0.638050,0.407108,0.461884,0.131008
5365,0.628900,0.395515,0.466770,0.137715
5366,0.629450,0.396207,0.466485,0.137307
5367,0.630500,0.397530,0.465940,0.136530
5368,0.626900,0.393004,0.467793,0.139204
5369,0.627450,0.393694,0.467513,0.138794
5370,0.629050,0.395704,0.466692,0.137604
5371,0.627850,0.394196,0.467309,0.138496
5372,0.632100,0.399550,0.465099,0.135350
5373,0.632350,0.399867,0.464967,0.135167
5374,0.628300,0.394761,0.467078,0.138161
5375,0.630300,0.397278,0.466044,0.136678
5376,0.627850,0.394196,0.467309,0.138496
5377,0.627100,0.393254,0.467691,0.139054
5378,0.620650,0.385206,0.470887,0.143906
5379,0.621150,0.385827,0.470645,0.143527
5380,0.625350,0.391063,0.468575,0.140363
5381,0.626850,0.392941,0.467818,0.139241
5382,0.623850,0.389189,0.469322,0.141489
5383,0.626350,0.392314,0.468071,0.139614
5384,0.627000,0.393129,0.467742,0.139129
5385,0.625600,0.391375,0.468449,0.140175
5386,0.629250,0.395956,0.466589,0.137456
5387,0.632450,0.399993,0.464914,0.135093
5388,0.628850,0.395452,0.466795,0.137752
5389,0.626350,0.392314,0.468071,0.139614
5390,0.624550,0.390063,0.468975,0.140963
5391,0.623500,0.388752,0.469495,0.141752
5392,0.626850,0.392941,0.467818,0.139241
5393,0.627000,0.393129,0.467742,0.139129
5394,0.626700,0.392753,0.467894,0.139353
5395,0.626300,0.392252,0.468097,0.139652
5396,0.619900,0.384276,0.471248,0.144476
5397,0.626950,0.393066,0.467767,0.139166
5398,0.628750,0.395327,0.466847,0.137827
5399,0.625650,0.391438,0.468424,0.140138
5400,0.625700,0.391500,0.468399,0.140100
5401,0.625000,0.390625,0.468750,0.140625
5402,0.619000,0.383161,0.471678,0.145161
5403,0.621150,0.385827,0.470645,0.143527
5404,0.618800,0.382913,0.471773,0.145313
5405,0.620150,0.384586,0.471128,0.144286
5406,0.621250,0.385952,0.470597,0.143452
5407,0.618150,0.382109,0.472081,0.145809
5408,0.611700,0.374177,0.475046,0.150777
5409,0.609800,0.371856,0.475888,0.152256
5410,0.608800,0.370637,0.476325,0.153037
5411,0.602150,0.362585,0.479131,0.158285
5412,0.598150,0.357783,0.480733,0.161483
5413,0.595650,0.354799,0.481702,0.163499
5414,0.601300,0.361562,0.479477,0.158962
5415,0.606050,0.367297,0.477507,0.155197
5416,0.609650,0.371673,0.475954,0.152373
5417,0.612150,0.374728,0.474845,0.150428
5418,0.615100,0.378348,0.473504,0.148148
5419,0.614800,0.377979,0.473642,0.148379
5420,0.611100,0.373443,0.475314,0.151243
5421,0.607100,0.368570,0.477059,0.154370
5422,0.611100,0.373443,0.475314,0.151243
5423,0.610250,0.372405,0.475690,0.151905
5424,0.606550,0.367903,0.477294,0.154803
5425,0.611600,0.374055,0.475091,0.150855
5426,0.614600,0.377733,0.473734,0.148533
5427,0.612400,0.375034,0.474732,0.150234
5428,0.613400,0.376260,0.474281,0.149460
5429,0.614050,0.377057,0.473985,0.148957
5430,0.618750,0.382852,0.471797,0.145352
5431,0.619800,0.384152,0.471296,0.144552
5432,0.618300,0.382295,0.472010,0.145695
5433,0.617850,0.381739,0.472223,0.146039
5434,0.615150,0.378410,0.473481,0.148110
5435,0.615250,0.378533,0.473435,0.148033
5436,0.609450,0.371429,0.476041,0.152529
5437,0.615900,0.379333,0.473134,0.147533
5438,0.613450,0.376321,0.474258,0.149421
5439,0.617850,0.381739,0.472223,0.146039
5440,0.615300,0.378594,0.473412,0.147994
5441,0.616750,0.380381,0.472739,0.146881
5442,0.609250,0.371186,0.476129,0.152686
5443,0.614800,0.377979,0.473642,0.148379
5444,0.619300,0.383532,0.471535,0.144932
5445,0.618800,0.382913,0.471773,0.145313
5446,0.622250,0.387195,0.470110,0.142695
5447,0.629800,0.396648,0.466304,0.137048
5448,0.628350,0.394824,0.467053,0.138124
5449,0.629600,0.396396,0.466408,0.137196
5450,0.627400,0.393631,0.467538,0.138831
5451,0.629550,0.396333,0.466434,0.137233
5452,0.632700,0.400309,0.464781,0.134909
5453,0.631650,0.398982,0.465337,0.135682
5454,0.629400,0.396144,0.466511,0.137344
5455,0.623150,0.388316,0.469668,0.142016
5456,0.630900,0.398035,0.465730,0.136235
5457,0.633450,0.401259,0.464382,0.134359
5458,0.629500,0.396270,0.466460,0.137270
5459,0.628850,0.395452,0.466795,0.137752
5460,0.624000,0.389376,0.469248,0.141376
5461,0.623800,0.389126,0.469347,0.141526
5462,0.629400,0.396144,0.466511,0.137344
5463,0.624950,0.390563,0.468775,0.140663
5464,0.620300,0.384772,0.471056,0.144172
5465,0.617800,0.381677,0.472246,0.146077
5466,0.616550,0.380134,0.472832,0.147034
5467,0.616700,0.380319,0.472762,0.146919
5468,0.617300,0.381059,0.472481,0.146459
5469,0.615300,0.378594,0.473412,0.147994
5470,0.619300,0.383532,0.471535,0.144932
5471,0.615300,0.378594,0.473412,0.147994
5472,0.616500,0.380072,0.472855,0.147072
5473,0.616050,0.379518,0.473065,0.147418
5474,0.614100,0.377119,0.473962,0.148919
5475,0.617100,0.380812,0.472575,0.146612
5476,0.621400,0.386138,0.470524,0.143338
5477,0.618300,0.382295,0.472010,0.145695
5478,0.621400,0.386138,0.470524,0.143338
5479,0.625550,0.391313,0.468474,0.140213
5480,0.622400,0.387382,0.470036,0.142582
5481,0.624400,0.389875,0.469049,0.141075
5482,0.627600,0.393882,0.467436,0.138682
5483,0.627200,0.393380,0.467640,0.138980
5484,0.627350,0.393568,0.467564,0.138868
5485,0.628700,0.395264,0.466873,0.137864
5486,0.624300,0.389750,0.469099,0.141150
5487,0.632050,0.399487,0.465126,0.135387
5488,0.636050,0.404560,0.462981,0.132460
5489,0.637750,0.406725,0.462050,0.131225
5490,0.635250,0.403543,0.463415,0.133043
5491,0.639750,0.409280,0.460940,0.129780
5492,0.633950,0.401893,0.464115,0.133993
5493,0.638600,0.407810,0.461580,0.130610
5494,0.642800,0.413192,0.459216,0.127592
5495,0.639300,0.408704,0.461191,0.130104
5496,0.640750,0.410561,0.460379,0.129061
5497,0.640050,0.409664,0.460772,0.129564
5498,0.637550,0.406470,0.462160,0.131370
5499,0.637650,0.406598,0.462105,0.131298
5500,0.635800,0.404242,0.463117,0.132642
5501,0.635700,0.404114,0.463171,0.132714
5502,0.638450,0.407618,0.461663,0.130718
5503,0.639350,0.408768,0.461163,0.130068
5504,0.634950,0.403162,0.463577,0.133262
5505,0.636700,0.405387,0.462626,0.131987
5506,0.633400,0.401196,0.464409,0.134396
5507,0.629700,0.396522,0.466356,0.137122
5508,0.633400,0.401196,0.464409,0.134396
5509,0.631450,0.398729,0.465442,0.135829
5510,0.631300,0.398540,0.465521,0.135940
5511,0.632050,0.399487,0.465126,0.135387
5512,0.631800,0.399171,0.465258,0.135571
5513,0.631650,0.398982,0.465337,0.135682
5514,0.633400,0.401196,0.464409,0.134396
5515,0.629200,0.395893,0.466615,0.137493
5516,0.628400,0.394887,0.467027,0.138087
5517,0.624600,0.390125,0.468950,0.140925
5518,0.624350,0.389813,0.469074,0.141113
5519,0.622350,0.387320,0.470061,0.142620
5520,0.620850,0.385455,0.470791,0.143755
5521,0.616800,0.380442,0.472716,0.146842
5522,0.616550,0.380134,0.472832,0.147034
5523,0.610550,0.372771,0.475557,0.151671
5524,0.608450,0.370211,0.476477,0.153311
5525,0.609350,0.371307,0.476085,0.152607
5526,0.612500,0.375156,0.474687,0.150156
5527,0.611650,0.374116,0.475069,0.150816
5528,0.613900,0.376873,0.474054,0.149073
5529,0.613100,0.375892,0.474417,0.149692
5530,0.614350,0.377426,0.473848,0.148726
5531,0.609950,0.372039,0.475822,0.152139
5532,0.613950,0.376935,0.474031,0.149035
5533,0.613050,0.375830,0.474439,0.149730
5534,0.613100,0.375892,0.474417,0.149692
5535,0.611500,0.373932,0.475135,0.150932
5536,0.608550,0.370333,0.476434,0.153233
5537,0.611700,0.374177,0.475046,0.150777
5538,0.613550,0.376444,0.474213,0.149344
5539,0.612100,0.374666,0.474867,0.150466
5540,0.609900,0.371978,0.475844,0.152178
5541,0.609800,0.371856,0.475888,0.152256
5542,0.613400,0.376260,0.474281,0.149460
5543,0.614000,0.376996,0.474008,0.148996
5544,0.615150,0.378410,0.473481,0.148110
5545,0.614550,0.377672,0.473757,0.148572
5546,0.617200,0.380936,0.472528,0.146536
5547,0.616700,0.380319,0.472762,0.146919
5548,0.616500,0.380072,0.472855,0.147072
5549,0.615550,0.378902,0.473296,0.147802
5550,0.615950,0.379394,0.473111,0.147494
5551,0.617550,0.381368,0.472364,0.146268
5552,0.618800,0.382913,0.471773,0.145313
5553,0.615150,0.378410,0.473481,0.148110
5554,0.617350,0.381121,0.472458,0.146421
5555,0.619100,0.383285,0.471630,0.145085
5556,0.613950,0.376935,0.474031,0.149035
5557,0.612350,0.374973,0.474755,0.150273
5558,0.616450,0.380011,0.472879,0.147111
5559,0.618400,0.382419,0.471963,0.145619
5560,0.618900,0.383037,0.471726,0.145237
5561,0.617050,0.380751,0.472599,0.146651
5562,0.617750,0.381615,0.472270,0.146115
5563,0.612600,0.375279,0.474642,0.150079
5564,0.611700,0.374177,0.475046,0.150777
5565,0.611400,0.373810,0.475180,0.151010
5566,0.617150,0.380874,0.472552,0.146574
5567,0.621000,0.385641,0.470718,0.143641
5568,0.621550,0.386324,0.470451,0.143224
5569,0.623400,0.388628,0.469545,0.141828
5570,0.623750,0.389064,0.469372,0.141564
5571,0.621350,0.386076,0.470548,0.143376
5572,0.628000,0.394384,0.467232,0.138384
5573,0.628700,0.395264,0.466873,0.137864
5574,0.635800,0.404242,0.463117,0.132642
5575,0.637450,0.406343,0.462215,0.131443
5576,0.633100,0.400816,0.464569,0.134616
5577,0.627950,0.394321,0.467258,0.138421
5578,0.625500,0.391250,0.468500,0.140250
5579,0.625800,0.391626,0.468349,0.140026
5580,0.623550,0.388815,0.469471,0.141715
5581,0.619950,0.384338,0.471224,0.144438
5582,0.622050,0.386946,0.470208,0.142846
5583,0.625950,0.391813,0.468273,0.139913
5584,0.628200,0.394635,0.467130,0.138235
5585,0.622550,0.387569,0.469963,0.142469
5586,0.624100,0.389501,0.469198,0.141301
5587,0.627000,0.393129,0.467742,0.139129
5588,0.624800,0.390375,0.468850,0.140775
5589,0.626550,0.392565,0.467970,0.139465
5590,0.626650,0.392690,0.467920,0.139390
5591,0.628550,0.395075,0.466950,0.137975
5592,0.630200,0.397152,0.466096,0.136752
5593,0.632150,0.399614,0.465073,0.135314
5594,0.639000,0.408321,0.461358,0.130321
5595,0.643650,0.414285,0.458729,0.126985
5596,0.639500,0.408960,0.461080,0.129960
5597,0.644600,0.415509,0.458182,0.126309
5598,0.644450,0.415316,0.458268,0.126416
5599,0.647450,0.419192,0.456517,0.124292
5600,0.645600,0.416799,0.457601,0.125599
5601,0.642650,0.412999,0.459302,0.127699
5602,0.640550,0.410304,0.460491,0.129204
5603,0.638450,0.407618,0.461663,0.130718
5604,0.633450,0.401259,0.464382,0.134359
5605,0.632300,0.399803,0.464993,0.135203
5606,0.628550,0.395075,0.466950,0.137975
5607,0.625300,0.391000,0.468600,0.140400
5608,0.623850,0.389189,0.469322,0.141489
5609,0.621350,0.386076,0.470548,0.143376
5610,0.620300,0.384772,0.471056,0.144172
5611,0.621050,0.385703,0.470694,0.143603
5612,0.610150,0.372283,0.475734,0.151983
5613,0.611550,0.373993,0.475113,0.150893
5614,0.610700,0.372954,0.475491,0.151554
5615,0.607700,0.369299,0.476801,0.153899
5616,0.605950,0.367175,0.477549,0.155275
5617,0.610350,0.372527,0.475646,0.151827
5618,0.612800,0.375524,0.474552,0.149924
5619,0.608350,0.370090,0.476521,0.153390
5620,0.607050,0.368510,0.477081,0.154410
5621,0.605600,0.366751,0.477697,0.155551
5622,0.609550,0.371551,0.475998,0.152451
5623,0.614250,0.377303,0.473894,0.148803
5624,0.616050,0.379518,0.473065,0.147418
5625,0.620000,0.384400,0.471200,0.144400
5626,0.620800,0.385393,0.470815,0.143793
5627,0.626350,0.392314,0.468071,0.139614
5628,0.627800,0.394133,0.467334,0.138533
5629,0.628300,0.394761,0.467078,0.138161
5630,0.626150,0.392064,0.468172,0.139764
5631,0.625950,0.391813,0.468273,0.139913
5632,0.627400,0.393631,0.467538,0.138831
5633,0.621150,0.385827,0.470645,0.143527
5634,0.625250,0.390938,0.468625,0.140438
5635,0.629150,0.395830,0.466641,0.137530
5636,0.629200,0.395893,0.466615,0.137493
5637,0.625350,0.391063,0.468575,0.140363
5638,0.623700,0.389002,0.469397,0.141602
5639,0.624200,0.389626,0.469149,0.141226
5640,0.625150,0.390813,0.468675,0.140513
5641,0.626800,0.392878,0.467844,0.139278
5642,0.628500,0.395012,0.466976,0.138012
5643,0.632900,0.400562,0.464675,0.134762
5644,0.632600,0.400183,0.464834,0.134983
5645,0.640050,0.409664,0.460772,0.129564
5646,0.634700,0.402844,0.463712,0.133444
5647,0.633350,0.401132,0.464436,0.134432
5648,0.631500,0.398792,0.465416,0.135792
5649,0.628850,0.395452,0.466795,0.137752
5650,0.630200,0.397152,0.466096,0.136752
5651,0.631700,0.399045,0.465310,0.135645
5652,0.632550,0.400120,0.464861,0.135020
5653,0.635100,0.403352,0.463496,0.133152
5654,0.631050,0.398224,0.465652,0.136124
5655,0.638350,0.407491,0.461719,0.130791
5656,0.640250,0.409920,0.460660,0.129420
5657,0.647800,0.419645,0.456310,0.124045
5658,0.646050,0.417381,0.457339,0.125281
5659,0.638000,0.407044,0.461912,0.131044
5660,0.644450,0.415316,0.458268,0.126416
5661,0.644000,0.414736,0.458528,0.126736
5662,0.643050,0.413513,0.459073,0.127413
5663,0.647950,0.419839,0.456222,0.123939
5664,0.648750,0.420877,0.455747,0.123377
5665,0.649800,0.422240,0.455120,0.122640
5666,0.652250,0.425430,0.453640,0.120930
5667,0.655150,0.429222,0.451857,0.118922
5668,0.653900,0.427585,0.452630,0.119785
5669,0.654350,0.428174,0.452352,0.119474
5670,0.651550,0.424517,0.454065,0.121417
5671,0.652050,0.425169,0.453762,0.121069
5672,0.651700,0.424713,0.453974,0.121313
5673,0.649200,0.421461,0.455479,0.123061
5674,0.645800,0.417058,0.457485,0.125458
5675,0.651750,0.424778,0.453944,0.121278
5676,0.652900,0.426278,0.453243,0.120478
5677,0.648400,0.420423,0.455955,0.123623
5678,0.646850,0.418415,0.456870,0.124715
5679,0.647400,0.419127,0.456546,0.124327
5680,0.645650,0.416864,0.457572,0.125564
5681,0.647950,0.419839,0.456222,0.123939
5682,0.657650,0.432504,0.450293,0.117204
5683,0.657050,0.431715,0.450671,0.117615
5684,0.653150,0.426605,0.453090,0.120305
5685,0.651500,0.424452,0.454096,0.121452
5686,0.653200,0.426670,0.453060,0.120270
5687,0.652950,0.426344,0.453213,0.120444
5688,0.651000,0.423801,0.454398,0.121801
5689,0.652250,0.425430,0.453640,0.120930
5690,0.647850,0.419710,0.456281,0.124010
5691,0.652500,0.425756,0.453488,0.120756
5692,0.648800,0.420941,0.455717,0.123341
5693,0.647900,0.419774,0.456251,0.123974
5694,0.643200,0.413706,0.458988,0.127306
5695,0.646450,0.417898,0.457105,0.124998
5696,0.643250,0.413771,0.458959,0.127271
5697,0.645900,0.417187,0.457426,0.125387
5698,0.649300,0.421590,0.455419,0.122990
5699,0.647600,0.419386,0.456428,0.124186
5700,0.652150,0.425300,0.453701,0.121000
5701,0.654700,0.428632,0.452136,0.119232
5702,0.654200,0.427978,0.452445,0.119578
5703,0.654000,0.427716,0.452568,0.119716
5704,0.653150,0.426605,0.453090,0.120305
5705,0.654800,0.428763,0.452074,0.119163
5706,0.650200,0.422760,0.454880,0.122360
5707,0.650550,0.423215,0.454669,0.122115
5708,0.655000,0.429025,0.451950,0.119025
5709,0.653100,0.426540,0.453121,0.120340
5710,0.656450,0.430927,0.451047,0.118027
5711,0.653650,0.427258,0.452783,0.119958
5712,0.653800,0.427454,0.452691,0.119854
5713,0.650150,0.422695,0.454910,0.122395
5714,0.644950,0.415961,0.457979,0.126061
5715,0.640700,0.410496,0.460407,0.129096
5716,0.637900,0.406916,0.461967,0.131116
5717,0.637550,0.406470,0.462160,0.131370
5718,0.643950,0.414672,0.458557,0.126772
5719,0.643950,0.414672,0.458557,0.126772
5720,0.645150,0.416219,0.457863,0.125919
5721,0.644550,0.415445,0.458211,0.126345
5722,0.651750,0.424778,0.453944,0.121278
5723,0.646350,0.417768,0.457163,0.125068
5724,0.643700,0.414350,0.458701,0.126950
5725,0.640800,0.410625,0.460351,0.129025
5726,0.641950,0.412100,0.459700,0.128200
5727,0.644350,0.415187,0.458326,0.126487
5728,0.643350,0.413899,0.458902,0.127199
5729,0.640050,0.409664,0.460772,0.129564
5730,0.636700,0.405387,0.462626,0.131987
5731,0.639050,0.408385,0.461330,0.130285
5732,0.636550,0.405196,0.462708,0.132096
5733,0.639000,0.408321,0.461358,0.130321
5734,0.642650,0.412999,0.459302,0.127699
5735,0.637000,0.405769,0.462462,0.131769
5736,0.639550,0.409024,0.461052,0.129924
5737,0.640400,0.410112,0.460576,0.129312
5738,0.645000,0.416025,0.457950,0.126025
5739,0.641950,0.412100,0.459700,0.128200
5740,0.647500,0.419256,0.456488,0.124256
5741,0.648500,0.420552,0.455896,0.123552
5742,0.644500,0.415380,0.458240,0.126380
5743,0.644450,0.415316,0.458268,0.126416
5744,0.648600,0.420682,0.455836,0.123482
5745,0.648700,0.420812,0.455777,0.123412
5746,0.646350,0.417768,0.457163,0.125068
5747,0.636800,0.405514,0.462572,0.131914
5748,0.643050,0.413513,0.459073,0.127413
5749,0.638850,0.408129,0.461441,0.130429
5750,0.633900,0.401829,0.464142,0.134029
5751,0.627400,0.393631,0.467538,0.138831
5752,0.625500,0.391250,0.468500,0.140250
5753,0.626250,0.392189,0.468122,0.139689
5754,0.628200,0.394635,0.467130,0.138235
5755,0.632350,0.399867,0.464967,0.135167
5756,0.630050,0.396963,0.466174,0.136863
5757,0.626350,0.392314,0.468071,0.139614
5758,0.624700,0.390250,0.468900,0.140850
5759,0.625250,0.390938,0.468625,0.140438
5760,0.621950,0.386822,0.470256,0.142922
5761,0.632850,0.400499,0.464702,0.134799
5762,0.633650,0.401512,0.464275,0.134212
5763,0.632850,0.400499,0.464702,0.134799
5764,0.631900,0.399298,0.465205,0.135498
5765,0.627150,0.393317,0.467666,0.139017
5766,0.623550,0.388815,0.469471,0.141715
5767,0.620700,0.385268,0.470863,0.143868
5768,0.617550,0.381368,0.472364,0.146268
5769,0.613450,0.376321,0.474258,0.149421
5770,0.612600,0.375279,0.474642,0.150079
5771,0.608650,0.370455,0.476390,0.153155
5772,0.608750,0.370577,0.476347,0.153077
5773,0.602450,0.362946,0.479008,0.158046
5774,0.607400,0.368935,0.476930,0.154135
5775,0.608250,0.369968,0.476564,0.153468
5776,0.609250,0.371186,0.476129,0.152686
5777,0.609800,0.371856,0.475888,0.152256
5778,0.611950,0.374483,0.474934,0.150583
5779,0.617450,0.381245,0.472411,0.146345
5780,0.619450,0.383718,0.471463,0.144818
5781,0.622050,0.386946,0.470208,0.142846
5782,0.621700,0.386511,0.470378,0.143111
5783,0.625400,0.391125,0.468550,0.140325
5784,0.620200,0.384648,0.471104,0.144248
5785,0.617400,0.381183,0.472434,0.146383
5786,0.620100,0.384524,0.471152,0.144324
5787,0.623400,0.388628,0.469545,0.141828
5788,0.625950,0.391813,0.468273,0.139913
5789,0.620050,0.384462,0.471176,0.144362
5790,0.619200,0.383409,0.471583,0.145009
5791,0.620700,0.385268,0.470863,0.143868
5792,0.624300,0.389750,0.469099,0.141150
5793,0.623800,0.389126,0.469347,0.141526
5794,0.624250,0.389688,0.469124,0.141188
5795,0.625000,0.390625,0.468750,0.140625
5796,0.626500,0.392502,0.467996,0.139502
5797,0.628350,0.394824,0.467053,0.138124
5798,0.625800,0.391626,0.468349,0.140026
5799,0.628550,0.395075,0.466950,0.137975
5800,0.630100,0.397026,0.466148,0.136826
5801,0.631000,0.398161,0.465678,0.136161
5802,0.629200,0.395893,0.466615,0.137493
5803,0.633450,0.401259,0.464382,0.134359
5804,0.632950,0.400626,0.464649,0.134726
5805,0.636250,0.404814,0.462872,0.132314
5806,0.639550,0.409024,0.461052,0.129924
5807,0.638900,0.408193,0.461414,0.130393
5808,0.642400,0.412678,0.459444,0.127878
5809,0.639200,0.408577,0.461247,0.130177
5810,0.648350,0.420358,0.455985,0.123658
5811,0.645850,0.417122,0.457456,0.125422
5812,0.646700,0.418221,0.456958,0.124821
5813,0.643050,0.413513,0.459073,0.127413
5814,0.635350,0.403670,0.463361,0.132970
5815,0.636450,0.405069,0.462763,0.132169
5816,0.635300,0.403606,0.463388,0.133006
5817,0.634450,0.402527,0.463846,0.133627
5818,0.632000,0.399424,0.465152,0.135424
5819,0.630800,0.397909,0.465783,0.136309
5820,0.639400,0.408832,0.461135,0.130032
5821,0.644650,0.415574,0.458153,0.126274
5822,0.643500,0.414092,0.458816,0.127092
5823,0.645750,0.416993,0.457514,0.125493
5824,0.644650,0.415574,0.458153,0.126274
5825,0.645550,0.416735,0.457630,0.125635
5826,0.642950,0.413385,0.459131,0.127485
5827,0.644950,0.415961,0.457979,0.126061
5828,0.645650,0.416864,0.457572,0.125564
5829,0.643100,0.413578,0.459045,0.127378
5830,0.645200,0.416283,0.457834,0.125883
5831,0.647250,0.418933,0.456635,0.124433
5832,0.647550,0.419321,0.456458,0.124221
5833,0.650350,0.422955,0.454790,0.122255
5834,0.644250,0.415058,0.458384,0.126558
5835,0.643300,0.413835,0.458930,0.127235
5836,0.649000,0.421201,0.455598,0.123201
5837,0.641550,0.411586,0.459927,0.128486
5838,0.644500,0.415380,0.458240,0.126380
5839,0.643500,0.414092,0.458816,0.127092
5840,0.637850,0.406853,0.461995,0.131153
5841,0.636550,0.405196,0.462708,0.132096
5842,0.641050,0.410945,0.460210,0.128845
5843,0.642700,0.413063,0.459273,0.127663
5844,0.643800,0.414478,0.458643,0.126878
5845,0.648200,0.420163,0.456074,0.123763
5846,0.649650,0.422045,0.455210,0.122745
5847,0.647900,0.419774,0.456251,0.123974
5848,0.641300,0.411266,0.460069,0.128666
5849,0.644400,0.415251,0.458297,0.126451
5850,0.645900,0.417187,0.457426,0.125387
5851,0.644900,0.415896,0.458008,0.126096
5852,0.646400,0.417833,0.457134,0.125033
5853,0.645150,0.416219,0.457863,0.125919
5854,0.648900,0.421071,0.455658,0.123271
5855,0.647500,0.419256,0.456488,0.124256
5856,0.643950,0.414672,0.458557,0.126772
5857,0.642900,0.413320,0.459159,0.127520
5858,0.636250,0.404814,0.462872,0.132314
5859,0.637650,0.406598,0.462105,0.131298
5860,0.646800,0.418350,0.456900,0.124750
5861,0.645750,0.416993,0.457514,0.125493
5862,0.647600,0.419386,0.456428,0.124186
5863,0.646950,0.418544,0.456811,0.124644
5864,0.650450,0.423085,0.454730,0.122185
5865,0.652850,0.426213,0.453274,0.120513
5866,0.656550,0.431058,0.450984,0.117958
5867,0.660250,0.435930,0.448640,0.115430
5868,0.659900,0.435468,0.448864,0.115668
5869,0.663200,0.439834,0.446732,0.113434
5870,0.659600,0.435072,0.449056,0.115872
5871,0.659050,0.434347,0.449406,0.116247
5872,0.655750,0.430008,0.451484,0.118508
5873,0.656900,0.431518,0.450765,0.117718
5874,0.657800,0.432701,0.450198,0.117101
5875,0.652650,0.425952,0.453396,0.120652
5876,0.648450,0.420487,0.455925,0.123587
5877,0.646000,0.417316,0.457368,0.125316
5878,0.648400,0.420423,0.455955,0.123623
5879,0.649950,0.422435,0.455030,0.122535
5880,0.655250,0.429353,0.451795,0.118853
5881,0.660700,0.436524,0.448351,0.115124
5882,0.663650,0.440431,0.446437,0.113131
5883,0.663700,0.440498,0.446405,0.113098
5884,0.666050,0.443623,0.444855,0.111523
5885,0.666100,0.443689,0.444822,0.111489
5886,0.663200,0.439834,0.446732,0.113434
5887,0.665450,0.442824,0.445253,0.111924
5888,0.666300,0.443956,0.444689,0.111356
